date,R,trades,sample,cum_R
2025-08-01 00:00:00+00:00,5.972756,3,OOS,187.715498
2025-08-02 00:00:00+00:00,3.492564,1,OOS,191.208062
2025-08-03 00:00:00+00:00,-1.008363,1,OOS,190.199699
2025-08-04 00:00:00+00:00,0.0,0,OOS,190.199699
2025-08-05 00:00:00+00:00,-1.01172,1,OOS,189.187979
2025-08-06 00:00:00+00:00,0.0,0,OOS,189.187979
2025-08-07 00:00:00+00:00,5.965133,3,OOS,195.153113
2025-08-08 00:00:00+00:00,6.978146,2,OOS,202.131258
2025-08-09 00:00:00+00:00,10.468667,3,OOS,212.599926
2025-08-10 00:00:00+00:00,-1.009359,1,OOS,211.590567
2025-08-11 00:00:00+00:00,-2.01886,2,OOS,209.571707
2025-08-12 00:00:00+00:00,2.48317,2,OOS,212.054877
2025-08-13 00:00:00+00:00,0.0,0,OOS,212.054877
2025-08-14 00:00:00+00:00,-1.008519,1,OOS,211.046358
2025-08-15 00:00:00+00:00,-1.006628,1,OOS,210.03973
2025-08-16 00:00:00+00:00,0.0,0,OOS,210.03973
2025-08-17 00:00:00+00:00,0.0,0,OOS,210.03973
2025-08-18 00:00:00+00:00,-1.008955,1,OOS,209.030775
2025-08-19 00:00:00+00:00,0.0,0,OOS,209.030775
2025-08-20 00:00:00+00:00,-1.007402,1,OOS,208.023373
2025-08-21 00:00:00+00:00,0.0,0,OOS,208.023373
2025-08-22 00:00:00+00:00,3.493124,1,OOS,211.516497
2025-08-23 00:00:00+00:00,-1.006317,1,OOS,210.51018
2025-08-24 00:00:00+00:00,0.0,0,OOS,210.51018
2025-08-25 00:00:00+00:00,-1.006927,1,OOS,209.503253
2025-08-26 00:00:00+00:00,-2.012941,2,OOS,207.490312
2025-08-27 00:00:00+00:00,0.0,0,OOS,207.490312
2025-08-28 00:00:00+00:00,0.0,0,OOS,207.490312
2025-08-29 00:00:00+00:00,-2.017598,2,OOS,205.472714
2025-08-30 00:00:00+00:00,0.0,0,OOS,205.472714
2025-08-31 00:00:00+00:00,0.0,0,OOS,205.472714
2025-09-01 00:00:00+00:00,0.0,0,OOS,205.472714
2025-09-02 00:00:00+00:00,0.0,0,OOS,205.472714
2025-09-03 00:00:00+00:00,0.0,0,OOS,205.472714
2025-09-04 00:00:00+00:00,-2.021658,2,OOS,203.451056
2025-09-05 00:00:00+00:00,-2.023555,2,OOS,201.427501
2025-09-06 00:00:00+00:00,0.0,0,OOS,201.427501
2025-09-07 00:00:00+00:00,0.0,0,OOS,201.427501
2025-09-08 00:00:00+00:00,-1.016169,1,OOS,200.411332
2025-09-09 00:00:00+00:00,0.0,0,OOS,200.411332
2025-09-10 00:00:00+00:00,-2.030001,2,OOS,198.381331
2025-09-11 00:00:00+00:00,-1.014121,1,OOS,197.36721
2025-09-12 00:00:00+00:00,10.459998,3,OOS,207.827207
2025-09-13 00:00:00+00:00,-1.011202,1,OOS,206.816005
2025-09-14 00:00:00+00:00,0.0,0,OOS,206.816005
2025-09-15 00:00:00+00:00,0.0,0,OOS,206.816005
2025-09-16 00:00:00+00:00,-1.013966,1,OOS,205.80204
2025-09-17 00:00:00+00:00,0.0,0,OOS,205.80204
2025-09-18 00:00:00+00:00,-1.009983,1,OOS,204.792057
2025-09-19 00:00:00+00:00,0.0,0,OOS,204.792057
2025-09-20 00:00:00+00:00,-1.014913,1,OOS,203.777144
2025-09-21 00:00:00+00:00,0.0,0,OOS,203.777144
2025-09-22 00:00:00+00:00,6.970047,2,OOS,210.74719
2025-09-23 00:00:00+00:00,0.0,0,OOS,210.74719
2025-09-24 00:00:00+00:00,0.0,0,OOS,210.74719
2025-09-25 00:00:00+00:00,5.97217,3,OOS,216.719361
2025-09-26 00:00:00+00:00,-1.008169,1,OOS,215.711191
2025-09-27 00:00:00+00:00,0.0,0,OOS,215.711191
2025-09-28 00:00:00+00:00,0.0,0,OOS,215.711191
2025-09-29 00:00:00+00:00,-5.078642,5,OOS,210.632549
2025-09-30 00:00:00+00:00,-2.024445,2,OOS,208.608104
2025-10-01 00:00:00+00:00,0.0,0,OOS,208.608104
2025-10-02 00:00:00+00:00,3.489691,1,OOS,212.097794
2025-10-03 00:00:00+00:00,2.477989,2,OOS,214.575784
2025-10-04 00:00:00+00:00,-1.009714,1,OOS,213.56607
2025-10-05 00:00:00+00:00,-1.016222,1,OOS,212.549848
2025-10-06 00:00:00+00:00,3.485781,1,OOS,216.035629
2025-10-07 00:00:00+00:00,2.471977,2,OOS,218.507606
2025-10-08 00:00:00+00:00,-1.008841,1,OOS,217.498765
2025-10-09 00:00:00+00:00,-2.019154,2,OOS,215.479611
2025-10-10 00:00:00+00:00,3.492457,1,OOS,218.972068
2025-10-11 00:00:00+00:00,0.0,0,OOS,218.972068
2025-10-12 00:00:00+00:00,-1.005987,1,OOS,217.966081
2025-10-13 00:00:00+00:00,0.0,0,OOS,217.966081
2025-10-14 00:00:00+00:00,-2.013258,2,OOS,215.952822
2025-10-15 00:00:00+00:00,-1.007204,1,OOS,214.945618
2025-10-16 00:00:00+00:00,0.0,0,OOS,214.945618
2025-10-17 00:00:00+00:00,-1.007177,1,OOS,213.938441
2025-10-18 00:00:00+00:00,0.0,0,OOS,213.938441
2025-10-19 00:00:00+00:00,0.0,0,OOS,213.938441
2025-10-20 00:00:00+00:00,-2.019978,2,OOS,211.918463
2025-10-21 00:00:00+00:00,-2.019152,2,OOS,209.899311
2025-10-22 00:00:00+00:00,0.0,0,OOS,209.899311
2025-10-23 00:00:00+00:00,0.0,0,OOS,209.899311
2025-10-24 00:00:00+00:00,-3.031263,3,OOS,206.868049
2025-10-25 00:00:00+00:00,-2.031664,2,OOS,204.836385
2025-10-26 00:00:00+00:00,10.448847,3,OOS,215.285232
2025-10-27 00:00:00+00:00,-3.037416,3,OOS,212.247815
2025-10-28 00:00:00+00:00,0.0,0,OOS,212.247815
2025-10-29 00:00:00+00:00,-1.009239,1,OOS,211.238577
2025-10-30 00:00:00+00:00,0.0,0,OOS,211.238577
2025-10-31 00:00:00+00:00,-1.007879,1,OOS,210.230697
2025-11-01 00:00:00+00:00,0.0,0,OOS,210.230697
2025-11-02 00:00:00+00:00,0.0,0,OOS,210.230697
2025-11-03 00:00:00+00:00,2.481362,2,OOS,212.71206
2025-11-04 00:00:00+00:00,1.480883,3,OOS,214.192943
2025-11-05 00:00:00+00:00,-1.004277,1,OOS,213.188666
2025-11-06 00:00:00+00:00,0.0,0,OOS,213.188666
2025-11-07 00:00:00+00:00,-1.007184,1,OOS,212.181482
2025-11-08 00:00:00+00:00,0.0,0,OOS,212.181482
2025-11-09 00:00:00+00:00,3.488029,1,OOS,215.66951
2025-11-10 00:00:00+00:00,-1.010126,1,OOS,214.659384
2025-11-11 00:00:00+00:00,0.0,0,OOS,214.659384
2025-11-12 00:00:00+00:00,-2.019713,2,OOS,212.639671
2025-11-13 00:00:00+00:00,-1.007258,1,OOS,211.632413
2025-11-14 00:00:00+00:00,2.488215,2,OOS,214.120627
2025-11-15 00:00:00+00:00,0.0,0,OOS,214.120627
2025-11-16 00:00:00+00:00,-1.007897,1,OOS,213.112731
2025-11-17 00:00:00+00:00,0.0,0,OOS,213.112731
2025-11-18 00:00:00+00:00,-1.00577,1,OOS,212.106961
2025-11-19 00:00:00+00:00,-1.006213,1,OOS,211.100748
2025-11-20 00:00:00+00:00,0.0,0,OOS,211.100748
2025-11-21 00:00:00+00:00,2.489092,2,OOS,213.58984
2025-11-22 00:00:00+00:00,0.0,0,OOS,213.58984
2025-11-23 00:00:00+00:00,0.0,0,OOS,213.58984
2025-11-24 00:00:00+00:00,0.0,0,OOS,213.58984
2025-11-25 00:00:00+00:00,-1.007416,1,OOS,212.582424
2025-11-26 00:00:00+00:00,-1.007612,1,OOS,211.574812
2025-11-27 00:00:00+00:00,-2.021129,2,OOS,209.553684
2025-11-28 00:00:00+00:00,-3.036282,3,OOS,206.517401
2025-11-29 00:00:00+00:00,0.0,0,OOS,206.517401
2025-11-30 00:00:00+00:00,-2.030874,2,OOS,204.486528
2025-12-01 00:00:00+00:00,4.963483,4,OOS,209.45001
2025-12-02 00:00:00+00:00,0.0,0,OOS,209.45001
2025-12-03 00:00:00+00:00,5.970858,3,OOS,215.420868
2025-12-04 00:00:00+00:00,-2.017204,2,OOS,213.403664
2025-12-05 00:00:00+00:00,0.0,0,OOS,213.403664
2025-12-06 00:00:00+00:00,0.0,0,OOS,213.403664
2025-12-07 00:00:00+00:00,-3.029516,3,OOS,210.374148
2025-12-08 00:00:00+00:00,-1.008103,1,OOS,209.366045
2025-12-09 00:00:00+00:00,2.482912,2,OOS,211.848956
2025-12-10 00:00:00+00:00,0.0,0,OOS,211.848956
2025-12-11 00:00:00+00:00,-1.007605,1,OOS,210.841352
2025-12-12 00:00:00+00:00,0.0,0,OOS,210.841352
2025-12-13 00:00:00+00:00,-1.00796,1,OOS,209.833391
2025-12-14 00:00:00+00:00,0.0,0,OOS,209.833391
2025-12-15 00:00:00+00:00,0.0,0,OOS,209.833391
2025-12-16 00:00:00+00:00,3.491528,1,OOS,213.32492
2025-12-17 00:00:00+00:00,0.0,0,OOS,213.32492
2025-12-18 00:00:00+00:00,-1.00634,1,OOS,212.318579
2025-12-19 00:00:00+00:00,0.0,0,OOS,212.318579
2025-12-20 00:00:00+00:00,0.0,0,OOS,212.318579
2025-12-21 00:00:00+00:00,-1.007903,1,OOS,211.310676
2025-12-22 00:00:00+00:00,-1.012387,1,OOS,210.298289
2025-12-23 00:00:00+00:00,0.0,0,OOS,210.298289
2025-12-24 00:00:00+00:00,0.0,0,OOS,210.298289
2025-12-25 00:00:00+00:00,0.0,0,OOS,210.298289
2025-12-26 00:00:00+00:00,0.0,0,OOS,210.298289
2025-12-27 00:00:00+00:00,0.0,0,OOS,210.298289
2025-12-28 00:00:00+00:00,0.0,0,OOS,210.298289
2025-12-29 00:00:00+00:00,2.461249,2,OOS,212.759538
2025-12-30 00:00:00+00:00,-1.01356,1,OOS,211.745978
2025-12-31 00:00:00+00:00,-2.037873,2,OOS,209.708105
2026-01-01 00:00:00+00:00,0.0,0,OOS,209.708105
2026-01-02 00:00:00+00:00,5.931286,3,OOS,215.639391
2026-01-03 00:00:00+00:00,0.0,0,OOS,215.639391
2026-01-04 00:00:00+00:00,3.485277,1,OOS,219.124668
2026-01-05 00:00:00+00:00,0.42976,4,OOS,219.554428
2026-01-06 00:00:00+00:00,-1.011378,1,OOS,218.54305
2026-01-07 00:00:00+00:00,-2.020595,2,OOS,216.522456
2026-01-08 00:00:00+00:00,-1.011034,1,OOS,215.511421
2026-01-09 00:00:00+00:00,0.0,0,OOS,215.511421
2026-01-10 00:00:00+00:00,0.0,0,OOS,215.511421
2026-01-11 00:00:00+00:00,0.0,0,OOS,215.511421
2026-01-12 00:00:00+00:00,0.0,0,OOS,215.511421
2026-01-13 00:00:00+00:00,6.972371,2,OOS,222.483792
2026-01-14 00:00:00+00:00,2.477458,2,OOS,224.96125
2026-01-15 00:00:00+00:00,-3.032976,3,OOS,221.928274
2026-01-16 00:00:00+00:00,0.0,0,OOS,221.928274
2026-01-17 00:00:00+00:00,-1.026647,1,OOS,220.901627
2026-01-18 00:00:00+00:00,1.415052,3,OOS,222.316679
2026-01-19 00:00:00+00:00,-1.022885,1,OOS,221.293794
2026-01-20 00:00:00+00:00,13.95058,4,OOS,235.244374
2026-01-21 00:00:00+00:00,-1.010972,1,OOS,234.233402
2026-01-22 00:00:00+00:00,0.0,0,OOS,234.233402
2026-01-23 00:00:00+00:00,0.0,0,OOS,234.233402
2026-01-24 00:00:00+00:00,0.0,0,OOS,234.233402
2026-01-25 00:00:00+00:00,3.481845,1,OOS,237.715248
2026-01-26 00:00:00+00:00,-1.014755,1,OOS,236.700492
2026-01-27 00:00:00+00:00,-1.011638,1,OOS,235.688854
2026-01-28 00:00:00+00:00,0.0,0,OOS,235.688854
2026-01-29 00:00:00+00:00,2.478761,2,OOS,238.167615
2026-01-30 00:00:00+00:00,6.981493,2,OOS,245.149108
2026-01-31 00:00:00+00:00,13.972298,4,OOS,259.121406
2026-02-01 00:00:00+00:00,3.495506,1,OOS,262.616912
2026-02-02 00:00:00+00:00,-1.0045,1,OOS,261.612413
2026-02-03 00:00:00+00:00,-1.00465,1,OOS,260.607763
2026-02-04 00:00:00+00:00,0.0,0,OOS,260.607763
2026-02-05 00:00:00+00:00,3.495975,1,OOS,264.103738
2026-02-06 00:00:00+00:00,-1.003198,1,OOS,263.10054
2026-02-07 00:00:00+00:00,0.0,0,OOS,263.10054
2026-02-08 00:00:00+00:00,-2.013655,2,OOS,261.086885
2026-02-09 00:00:00+00:00,-1.006233,1,OOS,260.080652
2026-02-10 00:00:00+00:00,-1.00632,1,OOS,259.074331
2026-02-11 00:00:00+00:00,-2.014158,2,OOS,257.060173
2026-02-12 00:00:00+00:00,0.0,0,OOS,257.060173
2026-02-13 00:00:00+00:00,0.0,0,OOS,257.060173
2026-02-14 00:00:00+00:00,0.0,0,OOS,257.060173
2026-02-15 00:00:00+00:00,-1.00794,1,OOS,256.052233
2026-02-16 00:00:00+00:00,-1.008223,1,OOS,255.04401
2026-02-17 00:00:00+00:00,0.0,0,OOS,255.04401
2026-02-18 00:00:00+00:00,-1.010372,1,OOS,254.033638
2026-02-19 00:00:00+00:00,-1.010807,1,OOS,253.022831
2026-02-20 00:00:00+00:00,0.0,0,OOS,253.022831
2026-02-21 00:00:00+00:00,-1.016676,1,OOS,252.006155
2026-02-22 00:00:00+00:00,-2.036241,2,OOS,249.969914
2026-02-23 00:00:00+00:00,-1.010786,1,OOS,248.959128
2026-02-24 00:00:00+00:00,0.0,0,OOS,248.959128
2026-02-25 00:00:00+00:00,8.456678,5,OOS,257.415806
2026-02-26 00:00:00+00:00,-1.006519,1,OOS,256.409288
2026-02-27 00:00:00+00:00,0.0,0,OOS,256.409288
2026-02-28 00:00:00+00:00,-1.008006,1,OOS,255.401282
2026-03-01 00:00:00+00:00,-3.020707,3,OOS,252.380575
2026-03-02 00:00:00+00:00,0.0,0,OOS,252.380575
2026-03-03 00:00:00+00:00,-1.006015,1,OOS,251.37456
2026-03-04 00:00:00+00:00,1.479693,3,OOS,252.854253
2026-03-05 00:00:00+00:00,-2.013994,2,OOS,250.84026
2026-03-06 00:00:00+00:00,0.0,0,OOS,250.84026
2026-03-07 00:00:00+00:00,0.0,0,OOS,250.84026
2026-03-08 00:00:00+00:00,0.0,0,OOS,250.84026
2026-03-09 00:00:00+00:00,-1.00785,1,OOS,249.832409
2026-03-10 00:00:00+00:00,-1.007969,1,OOS,248.82444
2026-03-11 00:00:00+00:00,-1.008346,1,OOS,247.816094
2026-03-12 00:00:00+00:00,-1.010784,1,OOS,246.80531
2026-03-13 00:00:00+00:00,1.473401,3,OOS,248.278711
2026-03-14 00:00:00+00:00,0.0,0,OOS,248.278711
2026-03-15 00:00:00+00:00,2.468451,2,OOS,250.747161
2026-03-16 00:00:00+00:00,5.969032,3,OOS,256.716193
2026-03-17 00:00:00+00:00,0.0,0,OOS,256.716193
2026-03-18 00:00:00+00:00,-1.007862,1,OOS,255.708331
2026-03-19 00:00:00+00:00,-3.025693,3,OOS,252.682638
2026-03-20 00:00:00+00:00,0.0,0,OOS,252.682638
2026-03-21 00:00:00+00:00,0.0,0,OOS,252.682638
2026-03-22 00:00:00+00:00,-1.01382,1,OOS,251.668818
2026-03-23 00:00:00+00:00,3.488173,1,OOS,255.156991
2026-03-24 00:00:00+00:00,-1.008905,1,OOS,254.148086
2026-03-25 00:00:00+00:00,0.0,0,OOS,254.148086
2026-03-26 00:00:00+00:00,-1.010979,1,OOS,253.137107
2026-03-27 00:00:00+00:00,3.489317,1,OOS,256.626424
2026-03-28 00:00:00+00:00,-1.009454,1,OOS,255.61697
2026-03-29 00:00:00+00:00,0.0,0,OOS,255.61697
2026-03-30 00:00:00+00:00,0.0,0,OOS,255.61697
2026-03-31 00:00:00+00:00,-1.009345,1,OOS,254.607625
2026-04-01 00:00:00+00:00,0.0,0,OOS,254.607625
2026-04-02 00:00:00+00:00,-2.018202,2,OOS,252.589423
2026-04-03 00:00:00+00:00,0.0,0,OOS,252.589423
2026-04-04 00:00:00+00:00,0.0,0,OOS,252.589423
2026-04-05 00:00:00+00:00,-2.045013,2,OOS,250.54441
2026-04-06 00:00:00+00:00,1.461447,3,OOS,252.005857
